"census_year","block_id","property_id","base_property_id","street_address","clue_small_area","trading_name","number_of_patrons","x_coordinate","y_coordinate","geocoded_column"
"2008","252","106244","106244","160-162 Lygon Street CARLTON 3053","Carlton","Bar Centrale","300","144.9668","-37.8034","POINT (144.9668 -37.8034)"
"2008","255","101593","101593","91-95 Cardigan Street CARLTON 3053","Carlton","Hotel Lincoln","154","144.9645","-37.8045","POINT (144.9645 -37.8045)"
"2008","266","106081","106081","27-31 Lygon Street CARLTON 3053","Carlton","John Curtin Hotel","350","144.9657","-37.8062","POINT (144.9657 -37.8062)"
"2008","267","106251","106251","66-88 Lygon Street CARLTON 3053","Carlton","Lagers On Lygon","80","144.9666","-37.8053","POINT (144.9666 -37.8053)"
"2008","1101","108973","108973","85-161 Spencer Street DOCKLANDS 3008","Docklands","Loco Bar","400","144.9522","-37.8176","POINT (144.9522 -37.8176)"
"2008","1103","558180","558180","122-148 Harbour Esplanade DOCKLANDS 3008","Docklands","Captains Bar","80","144.9475","-37.8167","POINT (144.9475 -37.8167)"
"2008","1103","558180","558180","122-148 Harbour Esplanade DOCKLANDS 3008","Docklands","E J Whitten Bar","70","144.9475","-37.8167","POINT (144.9475 -37.8167)"
"2008","1103","558180","558180","122-148 Harbour Esplanade DOCKLANDS 3008","Docklands","Locker Room Club Bar","500","144.9475","-37.8167","POINT (144.9475 -37.8167)"
"2008","1104","576024","576023","747-757 Bourke Street DOCKLANDS 3008","Docklands","The Nixon Hotel Pty Ltd","300","144.9478","-37.8194","POINT (144.9478 -37.8194)"
"2008","1108","573414","573414","788-812 Bourke Street DOCKLANDS 3008","Docklands","Watermark Bar","300","144.9451","-37.8189","POINT (144.9451 -37.8189)"
"2008","1108","604125","604125","143-175 Harbour Esplanade DOCKLANDS 3008","Docklands","Alumbra At Central Pier","690","144.9433","-37.8165","POINT (144.9433 -37.8165)"
"2008","131","108844","108844","1-5 Spencer Street DOCKLANDS 3005","Docklands","Crown Plaza","60","144.955","-37.8227","POINT (144.955 -37.8227)"
"2008","658","110266","110266","Brunton Avenue JOLIMONT 3002","East Melbourne","Spotless Services","2800","144.9831","-37.82","POINT (144.9831 -37.82)"
"2008","2530","616125","616125","25-27 Rankins Road KENSINGTON 3031","Kensington","Flemington & Kensington RSL Club","90","144.9322","-37.7893","POINT (144.9322 -37.7893)"
"2008","2530","616160","616160","265-271 Racecourse Road KENSINGTON 3031","Kensington","The Quiet Man Irish Pub","400","144.9324","-37.7886","POINT (144.9324 -37.7886)"
"2008","103","100160","100160","196-200 A'Beckett Street MELBOURNE 3000","Melbourne (CBD)","Nomads Industry Backpackers","200","144.9574","-37.81","POINT (144.9574 -37.81)"
"2008","104","103219","103219","413-417 Elizabeth Street MELBOURNE 3000","Melbourne (CBD)","Workshop","230","144.9605","-37.8092","POINT (144.9605 -37.8092)"
"2008","105","103301","103301","442-450 Elizabeth Street MELBOURNE 3000","Melbourne (CBD)","Fluid Oz Bar","365","144.9609","-37.8083","POINT (144.9609 -37.8083)"
"2008","105","109317","109317","427-433 Swanston Street MELBOURNE 3000","Melbourne (CBD)","The Oxford Scholar Hotel","486","144.9629","-37.8085","POINT (144.9629 -37.8085)"
"2008","11","103984","103984","566-580 Flinders Street MELBOURNE 3000","Melbourne (CBD)","All Nations Bar","98","144.9553","-37.8207","POINT (144.9553 -37.8207)"
"2008","11","103993","103993","508-514 Flinders Street MELBOURNE 3000","Melbourne (CBD)","Waterside Hotel","983","144.9572","-37.8202","POINT (144.9572 -37.8202)"
"2008","11","108971","108971","561-585 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","Holiday Inn On Flinders Melbourne","100","144.9552","-37.8202","POINT (144.9552 -37.8202)"
"2008","11","108972","108972","10-22 Spencer Street MELBOURNE 3000","Melbourne (CBD)","Pensione Hotel Melbourne","50","144.9552","-37.8205","POINT (144.9552 -37.8205)"
"2008","115","104103","104103","34-38 Franklin Street MELBOURNE 3000","Melbourne (CBD)","Miss Libertine @ Mac's Hotel","355","144.9616","-37.8075","POINT (144.9616 -37.8075)"
"2008","12","103994","103994","502-504 Flinders Street MELBOURNE 3000","Melbourne (CBD)","Insignia on Flinders","100","144.9577","-37.8201","POINT (144.9577 -37.8201)"
"2008","12","105399","105399","26-32 King Street MELBOURNE 3000","Melbourne (CBD)","Fourth Watch","222","144.9575","-37.8195","POINT (144.9575 -37.8195)"
"2008","13","106435","106435","21-31 Market Street MELBOURNE 3000","Melbourne (CBD)","The Trust Bar","350","144.9604","-37.818600000000004","POINT (144.9604 -37.8186)"
"2008","14","101099","101099","16-26 Bond Street MELBOURNE 3000","Melbourne (CBD)","Bond Lounge","500","144.9631","-37.8181","POINT (144.9631 -37.8181)"
"2008","14","103165","103165","1-5 Elizabeth Street MELBOURNE 3000","Melbourne (CBD)","Dreams Gentleman's Club","160","144.9646","-37.8181","POINT (144.9646 -37.8181)"
"2008","14","103172","103172","31-39 Elizabeth Street MELBOURNE 3000","Melbourne (CBD)","The Joint","329","144.9643","-37.8174","POINT (144.9643 -37.8174)"
"2008","14","103946","103946","313-315 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","Mack Daddy Soprano","200","144.9639","-37.8176","POINT (144.9639 -37.8176)"
"2008","14","103951","103951","341-347 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","Bull And Bear Tavern","415","144.963","-37.8178","POINT (144.963 -37.8178)"
"2008","15","103944","103944","277-279 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","De Biers","400","144.9653","-37.8172","POINT (144.9653 -37.8172)"
"2008","15","109257","109257","1-7 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Young & Jackson","470","144.967","-37.8174","POINT (144.967 -37.8174)"
"2008","16","103938","103938","187 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","The Adelphi Hotel","80","144.9684","-37.8164","POINT (144.9684 -37.8164)"
"2008","16","104018","104018","172-192 Flinders Street MELBOURNE 3000","Melbourne (CBD)","Purple Emerald","100","144.9685","-37.8166","POINT (144.9685 -37.8166)"
"2008","16","108532","108532","27-37 Russell Street MELBOURNE 3000","Melbourne (CBD)","Ondergronds Pty Ltd","250","144.9692","-37.816","POINT (144.9692 -37.816)"
"2008","17","103924","103924","107-109 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","Bisq Cafe","170","144.9708","-37.8156","POINT (144.9708 -37.8156)"
"2008","17","103924","103924","107-109 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","Bambu Cafe","170","144.9708","-37.8156","POINT (144.9708 -37.8156)"
"2008","17","103925","103925","121-123 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","Velour","350","144.9705","-37.8157","POINT (144.9705 -37.8157)"
"2008","18","111071","111071","46-74 Flinders Street MELBOURNE 3000","Melbourne (CBD)","The Press Club Restuarant & Bar Pty Ltd","90","144.9727","-37.8155","POINT (144.9727 -37.8155)"
"2008","21","606461","606461","607-623 Collins Street MELBOURNE 3000","Melbourne (CBD)","Batman's Hill On Collins Hotel","1500","144.9547","-37.8193","POINT (144.9547 -37.8193)"
"2008","23","102098","102098","415-417 Collins Street MELBOURNE 3000","Melbourne (CBD)","The Sherlock Holmes Inn","131","144.9609","-37.8175","POINT (144.9609 -37.8175)"
"2008","23","102099","102099","419-429 Collins Street MELBOURNE 3000","Melbourne (CBD)","Silk Road on Collins","911","144.9607","-37.8175","POINT (144.9607 -37.8175)"
"2008","23","106436","106436","54-60 Market Street MELBOURNE 3000","Melbourne (CBD)","Oaks on Market","45","144.9608","-37.8178","POINT (144.9608 -37.8178)"
"2008","25","101789","101789","252-254 Flinders Lane MELBOURNE 3000","Melbourne (CBD)","Hell's Kitchen","55","144.9656","-37.8166","POINT (144.9656 -37.8166)"
"2008","25","103964","103964","30-44 Manchester Lane MELBOURNE 3000","Melbourne (CBD)","Manchester Lane","250","144.9662","-37.8164","POINT (144.9662 -37.8164)"
"2008","27","102064","102064","69-73 Collins Street MELBOURNE 3000","Melbourne (CBD)","The Trader Bar","200","144.9713","-37.8143","POINT (144.9713 -37.8143)"
"2008","28","604143","102058","11 Collins Street MELBOURNE 3000","Melbourne (CBD)","Recorded Music Salon","110","144.9735","-37.8138","POINT (144.9735 -37.8138)"
"2008","31","102113","102113","546-566 Collins Street MELBOURNE 3000","Melbourne (CBD)","Nero Bar","80","144.9558","-37.8182","POINT (144.9558 -37.8182)"
"2008","33","100727","100727","5-9 Bank Place MELBOURNE 3000","Melbourne (CBD)","Mitre Tavern","300","144.9603","-37.8168","POINT (144.9603 -37.8168)"
"2008","33","100730","100730","12-16 Bank Place MELBOURNE 3000","Melbourne (CBD)","Melbourne Savage Club","30","144.9606","-37.8165","POINT (144.9606 -37.8165)"
"2008","33","105933","105933","425-427 Little Collins Street MELBOURNE 3000","Melbourne (CBD)","The Irish Times","170","144.9605","-37.8163","POINT (144.9605 -37.8163)"
"2008","33","105937","105937","435-443 Little Collins Street MELBOURNE 3000","Melbourne (CBD)","Marrakech Bar","200","144.9601","-37.8164","POINT (144.9601 -37.8164)"
"2008","33","108064","108064","85-91 Queen Street MELBOURNE 3000","Melbourne (CBD)","Element Lounge","230","144.961","-37.8165","POINT (144.961 -37.8165)"
"2008","33","108065","108065","93-95 Queen Street MELBOURNE 3000","Melbourne (CBD)","Basemint Louge Bar","167","144.961","-37.8164","POINT (144.961 -37.8164)"
"2008","33","108067","108067","103-105 Queen Street MELBOURNE 3000","Melbourne (CBD)","Chaise Lounge","140","144.9609","-37.8162","POINT (144.9609 -37.8162)"
"2008","35","102141","102141","280-292 Collins Street MELBOURNE 3000","Melbourne (CBD)","The Charles Dickens Tavern","450","144.9644","-37.8155","POINT (144.9644 -37.8155)"
"2008","35","109271","109271","125-133 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Hi Fi Bar & Ballroom","800","144.9658","-37.8147","POINT (144.9658 -37.8147)"
"2008","36","102152","102152","162-168 Collins Street MELBOURNE 3000","Melbourne (CBD)","Long Room","620","144.9678","-37.8145","POINT (144.9678 -37.8145)"
"2008","37","102158","102158","86-88 Collins Street MELBOURNE 3000","Melbourne (CBD)","Collins Quarter","373","144.9706","-37.8139","POINT (144.9706 -37.8139)"
"2008","4","104034","104034","207-361 Flinders Street MELBOURNE 3000","Melbourne (CBD)","Clocks At Flinders Street Station","300","144.9653","-37.8187","POINT (144.9653 -37.8187)"
"2008","42","105392","105392","120-138 King Street MELBOURNE 3000","Melbourne (CBD)","The Exchange Hotel","1240","144.9564","-37.817","POINT (144.9564 -37.817)"
"2008","43","101152","101152","457-471 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Alluva Restaurant Bar Lounge","513","144.9602","-37.8155","POINT (144.9602 -37.8155)"
"2008","43","101154","101154","483-501 Bourke Street MELBOURNE 3000","Melbourne (CBD)","RACV City Club","440","144.9596","-37.8159","POINT (144.9596 -37.8159)"
"2008","43","105954","105954","422-428 Little Collins Street MELBOURNE 3000","Melbourne (CBD)","The Balcony","200","144.9603","-37.8159","POINT (144.9603 -37.8159)"
"2008","43","108068","108068","111-129 Queen Street MELBOURNE 3000","Melbourne (CBD)","Blue Diamond Salon","60","144.9606","-37.8158","POINT (144.9606 -37.8158)"
"2008","43","108068","108068","111-129 Queen Street MELBOURNE 3000","Melbourne (CBD)","CitiClub On Queen Hotel","1505","144.9606","-37.8158","POINT (144.9606 -37.8158)"
"2008","43","108068","108068","111-129 Queen Street MELBOURNE 3000","Melbourne (CBD)","CQ Bar","100","144.9606","-37.8158","POINT (144.9606 -37.8158)"
"2008","43","108069","108069","131-141 Queen Street MELBOURNE 3000","Melbourne (CBD)","The Turf Bar & Restaurant","527","144.9605","-37.8155","POINT (144.9605 -37.8155)"
"2008","45","105960","105960","318-322 Little Collins Street MELBOURNE 3000","Melbourne (CBD)","FFour","380","144.964","-37.8149","POINT (144.964 -37.8149)"
"2008","46","101130","101130","193-199 Bourke Street MELBOURNE 3000","Melbourne (CBD)","The Carlton Hotel","200","144.9676","-37.8132","POINT (144.9676 -37.8132)"
"2008","46","101136","101136","231-233 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Red Violin","303","144.9668","-37.8134","POINT (144.9668 -37.8134)"
"2008","46","105963","105963","196-212 Little Collins Street MELBOURNE 3000","Melbourne (CBD)","Hairy Canary","50","144.9672","-37.8138","POINT (144.9672 -37.8138)"
"2008","46","105964","105964","188-194 Little Collins Street MELBOURNE 3000","Melbourne (CBD)","Gin Palace","150","144.9676","-37.8139","POINT (144.9676 -37.8139)"
"2008","46","108536","108536","115-127 Russell Street MELBOURNE 3000","Melbourne (CBD)","Portland Hotel","414","144.9682","-37.8137","POINT (144.9682 -37.8137)"
"2008","46","109413","109413","146 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Cabinet Bar","100","144.9662","-37.8142","POINT (144.9662 -37.8142)"
"2008","47","108591","108591","114-120 Russell Street MELBOURNE 3000","Melbourne (CBD)","Canary Club","150","144.969","-37.8135","POINT (144.969 -37.8135)"
"2008","48","101109","101109","39-43 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Spleen Central","100","144.972","-37.8119","POINT (144.972 -37.8119)"
"2008","48","101113","101113","59-63 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Club Asuka","150","144.9716","-37.8121","POINT (144.9716 -37.8121)"
"2008","48","103626","103626","114-122 Exhibition Street MELBOURNE 3000","Melbourne (CBD)","European Bier Cafe","550","144.9712","-37.8129","POINT (144.9712 -37.8129)"
"2008","48","105968","105968","62-66 Little Collins Street MELBOURNE 3000","Melbourne (CBD)","Bridie O'Reillys","285","144.9714","-37.8128","POINT (144.9714 -37.8128)"
"2008","48","503031","503031","19-23 Meyers Place MELBOURNE 3000","Melbourne (CBD)","Loop 23","152","144.9721","-37.8122","POINT (144.9721 -37.8122)"
"2008","52","592048","592048","188-202 King Street MELBOURNE 3000","Melbourne (CBD)","La Di Da","450","144.9556","-37.8155","POINT (144.9556 -37.8155)"
"2008","53","110145","110145","170-176 William Street MELBOURNE 3000","Melbourne (CBD)","Chris's Daily Grind","50","144.9582","-37.8149","POINT (144.9582 -37.8149)"
"2008","54","105852","105852","401-405 Little Bourke Street MELBOURNE 3000","Melbourne (CBD)","The Apartment Restaurant Club Lounge","250","144.961","-37.814","POINT (144.961 -37.814)"
"2008","54","109954","109954","15-19 Warburton Lane MELBOURNE 3000","Melbourne (CBD)","Murmur","50","144.9618","-37.8138","POINT (144.9618 -37.8138)"
"2008","55","101193","101193","338-352 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Juliet's Champagne Bar","60","144.9633","-37.8136","POINT (144.9633 -37.8136)"
"2008","56","101207","101207","184-186 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Hollywood Karaoke Bar","204","144.9677","-37.8127","POINT (144.9677 -37.8127)"
"2008","56","108538","108538","163-169 Russell Street MELBOURNE 3000","Melbourne (CBD)","Altitude","350","144.9676","-37.8125","POINT (144.9676 -37.8125)"
"2008","57","101214","101214","146-150 Bourke Street MELBOURNE 3000","Melbourne (CBD)","FM Karaoke Bar","100","144.9687","-37.8124","POINT (144.9687 -37.8124)"
"2008","57","101216","101216","21-25 Croft Alley MELBOURNE 3000","Melbourne (CBD)","The Croft Institute","250","144.9691","-37.8121","POINT (144.9691 -37.8121)"
"2008","57","101217","101217","124-128 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Welcome Stranger","350","144.9693","-37.8121","POINT (144.9693 -37.8121)"
"2008","57","101218","101218","118-122 Bourke Street MELBOURNE 3000","Melbourne (CBD)","December Entertainment","72","144.9695","-37.8121","POINT (144.9695 -37.8121)"
"2008","57","101219","101219","100-116 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Bass Lounge","350","144.9701","-37.8118","POINT (144.9701 -37.8118)"
"2008","57","106433","106433","18-24 Market Lane MELBOURNE 3000","Melbourne (CBD)","Ding Dong Lounge","396","144.9694","-37.8118","POINT (144.9694 -37.8118)"
"2008","58","101238","101238","2-8 Bourke Street MELBOURNE 3000","Melbourne (CBD)","Imperial Hotel","300","144.9727","-37.8112","POINT (144.9727 -37.8112)"
"2008","58","103621","103621","174-192 Exhibition Street MELBOURNE 3000","Melbourne (CBD)","Rydges Melbourne Hotel","100","144.9706","-37.8112","POINT (144.9706 -37.8112)"
"2008","58","105657","105657","21 Liverpool Street MELBOURNE 3000","Melbourne (CBD)","Double Happiness Bar","164","144.9713","-37.8112","POINT (144.9713 -37.8112)"
"2008","58","105828","105828","19-25 Little Bourke Street MELBOURNE 3000","Melbourne (CBD)","Mrs Parma's","350","144.972","-37.8107","POINT (144.972 -37.8107)"
"2008","58","108986","108986","161 Spring Street MELBOURNE 3000","Melbourne (CBD)","European","703","144.9724","-37.811","POINT (144.9724 -37.811)"
"2008","6","578324","573333","2 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Transport","900","144.9705","-37.8178","POINT (144.9705 -37.8178)"
"2008","6","578327","573333","2 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Zinc at Federation Square","1000","144.9705","-37.8178","POINT (144.9705 -37.8178)"
"2008","6","578325","573333","2 Swanston Street MELBOURNE 3000","Melbourne (CBD)","The big Group","350","144.9705","-37.8178","POINT (144.9705 -37.8178)"
"2008","6","578321","573333","2 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Beer De Luxe","355","144.9705","-37.8178","POINT (144.9705 -37.8178)"
"2008","61","105716","105716","597-603 Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","The Men's Gallery","675","144.9545","-37.8149","POINT (144.9545 -37.8149)"
"2008","61","105858","105858","590-592 Little Bourke Street MELBOURNE 3000","Melbourne (CBD)","POD Nite Club","700","144.9547","-37.8153","POINT (144.9547 -37.8153)"
"2008","62","105384","105384","204-208 King Street MELBOURNE 3000","Melbourne (CBD)","Great Western Hotel","390","144.9555","-37.8152","POINT (144.9555 -37.8152)"
"2008","64","104376","104376","14-20 Goldie Place MELBOURNE 3000","Melbourne (CBD)","Word Events","200","144.9607","-37.8133","POINT (144.9607 -37.8133)"
"2008","64","104659","104659","67-73 Hardware Lane MELBOURNE 3000","Melbourne (CBD)","Charlie's Bar","143","144.9609","-37.8132","POINT (144.9609 -37.8132)"
"2008","64","104659","104659","67-73 Hardware Lane MELBOURNE 3000","Melbourne (CBD)","The Mill","119","144.9609","-37.8132","POINT (144.9609 -37.8132)"
"2008","64","515538","515538","4-6 Goldie Place MELBOURNE 3000","Melbourne (CBD)","The Paris Cat","120","144.9608","-37.8135","POINT (144.9608 -37.8135)"
"2008","65","105875","105875","318-322 Little Bourke Street MELBOURNE 3000","Melbourne (CBD)","Penny Blue","50","144.9631","-37.8129","POINT (144.9631 -37.8129)"
"2008","65","105875","105875","318-322 Little Bourke Street MELBOURNE 3000","Melbourne (CBD)","Money Order Office","55","144.9631","-37.8129","POINT (144.9631 -37.8129)"
"2008","66","105878","105878","242-244 Little Bourke Street MELBOURNE 3000","Melbourne (CBD)","Shanghai Club","209","144.9656","-37.8121","POINT (144.9656 -37.8121)"
"2008","66","108547","108547","199-203 Russell Street MELBOURNE 3000","Melbourne (CBD)","Exford Hotel","300","144.9673","-37.8118","POINT (144.9673 -37.8118)"
"2008","66","109392","109392","248-258 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Rooftop Bar","200","144.9653","-37.812","POINT (144.9653 -37.812)"
"2008","66","109392","109392","248-258 Swanston Street MELBOURNE 3000","Melbourne (CBD)","The Toff In Town","345","144.9653","-37.812","POINT (144.9653 -37.812)"
"2008","66","109392","109392","248-258 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Cookie","300","144.9653","-37.812","POINT (144.9653 -37.812)"
"2008","66","109436","109436","27-29 Tattersalls Lane MELBOURNE 3000","Melbourne (CBD)","Section 8 Bar Pty Ltd","100",,,
"2008","67","102198","102198","22-26 Corrs Lane MELBOURNE 3000","Melbourne (CBD)","Cash Box Ktv","200","144.9683","-37.811","POINT (144.9683 -37.811)"
"2008","67","102199","102199","16-20 Corrs Lane MELBOURNE 3000","Melbourne (CBD)","Eurotrash Cafeteria & Bar","569","144.9684","-37.8111","POINT (144.9684 -37.8111)"
"2008","67","105675","105675","113 Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","Seamstress Pty Ltd","160","144.969","-37.8106","POINT (144.969 -37.8106)"
"2008","67","108581","108581","226-236 Russell Street MELBOURNE 3000","Melbourne (CBD)","Mai Tai Restaurant","170","144.9676","-37.811","POINT (144.9676 -37.811)"
"2008","71","105318","105318","277-287 King Street MELBOURNE 3000","Melbourne (CBD)","Hotel Sophia","116","144.9542","-37.8137","POINT (144.9542 -37.8137)"
"2008","72","110106","110106","263-267 William Street MELBOURNE 3000","Melbourne (CBD)","Metropolitan Hotel","300","144.9566","-37.8129","POINT (144.9566 -37.8129)"
"2008","74","104662","104662","106-112 Hardware Street MELBOURNE 3000","Melbourne (CBD)","Pugg Mahones Irish Bar","200","144.9607","-37.8121","POINT (144.9607 -37.8121)"
"2008","74","106017","106017","391-393 Little Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","La La Land. The Melbourne Room","175","144.9603","-37.8119","POINT (144.9603 -37.8119)"
"2008","74","106018","106018","395-397 Little Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","Horse Bazaar","158","144.9602","-37.8119","POINT (144.9602 -37.8119)"
"2008","74","108103","108103","244-250 Queen Street MELBOURNE 3000","Melbourne (CBD)","Shamiana","200","144.96","-37.8127","POINT (144.96 -37.8127)"
"2008","76","589841","105749","221 Little Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","JWow Bar","100","144.9657","-37.8107","POINT (144.9657 -37.8107)"
"2008","76","589841","105749","221 Little Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","Match Bar & Grill","360","144.9657","-37.8107","POINT (144.9657 -37.8107)"
"2008","76","589841","105749","221 Little Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","Three Degrees","775","144.9657","-37.8107","POINT (144.9657 -37.8107)"
"2008","77","108573","108573","270 Russell Street MELBOURNE 3000","Melbourne (CBD)","So'bar","90","144.9672","-37.8101","POINT (144.9672 -37.8101)"
"2008","78","103618","103618","242-284 Exhibition Street MELBOURNE 3000","Melbourne (CBD)","Coopers Inn","400","144.97","-37.8094","POINT (144.97 -37.8094)"
"2008","78","108991","108991","267-271 Spring Street MELBOURNE 3000","Melbourne (CBD)","Elm's Family Hotel","200","144.9714","-37.8086","POINT (144.9714 -37.8086)"
"2008","84","103207","103207","315-321 Elizabeth Street MELBOURNE 3000","Melbourne (CBD)","The Meeting Place","250","144.9615","-37.8112","POINT (144.9615 -37.8112)"
"2008","84","105449","105449","293-299 La Trobe Street MELBOURNE 3000","Melbourne (CBD)","Duke of Kent Hotel","200","144.9605","-37.8108","POINT (144.9605 -37.8108)"
"2008","85","102597","102597","2-20 Drewery Place MELBOURNE 3000","Melbourne (CBD)","Baroq House","303","144.964","-37.8113","POINT (144.964 -37.8113)"
"2008","85","222221","105746","183-265 La Trobe Street MELBOURNE 3000","Melbourne (CBD)","Melbourne Central Lion Hotel","550","144.9628","-37.8109","POINT (144.9628 -37.8109)"
"2008","85","222221","105746","183-265 La Trobe Street MELBOURNE 3000","Melbourne (CBD)","Kingpin Melbourne Central","760","144.9628","-37.8109","POINT (144.9628 -37.8109)"
"2008","85","222221","105746","183-265 La Trobe Street MELBOURNE 3000","Melbourne (CBD)","Hush Bar @ Melbourne Central","200","144.9628","-37.8109","POINT (144.9628 -37.8109)"
"2008","85","222221","105746","183-265 La Trobe Street MELBOURNE 3000","Melbourne (CBD)","Hoyts Cinemas","300","144.9628","-37.8109","POINT (144.9628 -37.8109)"
"2008","85","109304","109304","301-303 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Sahara Restaurant","140","144.9642","-37.8111","POINT (144.9642 -37.8111)"
"2008","85","109309","109309","319-323 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Rue Bebelons","100","144.964","-37.8108","POINT (144.964 -37.8108)"
"2008","87","101023","101023","25 Bennetts Lane MELBOURNE 3000","Melbourne (CBD)","Bennetts Lane Jazz Club","300","144.9676","-37.8089","POINT (144.9676 -37.8089)"
"2008","87","106057","106057","106 Little Lonsdale Street MELBOURNE 3000","Melbourne (CBD)","Troika Bar","60","144.9686","-37.8092","POINT (144.9686 -37.8092)"
"2008","87","108567","108567","300 Russell Street MELBOURNE 3000","Melbourne (CBD)","Jankara Japanese Bar","80","144.9669","-37.8095","POINT (144.9669 -37.8095)"
"2008","87","108568","108568","296-298 Russell Street MELBOURNE 3000","Melbourne (CBD)","Chill On Pty Ltd","120","144.9669","-37.8096","POINT (144.9669 -37.8096)"
"2008","95","109314","109314","401-405 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Red Love Cocktail Bar Musicroom","110","144.9632","-37.809","POINT (144.9632 -37.809)"
"2008","95","109314","109314","401-405 Swanston Street MELBOURNE 3000","Melbourne (CBD)","The Order of Melbourne","420","144.9632","-37.809","POINT (144.9632 -37.809)"
"2008","95","109315","109315","407-409 Swanston Street MELBOURNE 3000","Melbourne (CBD)","Bunker Lounge Bar","92","144.9632","-37.809","POINT (144.9632 -37.809)"
"2008","97","105493","105493","52 La Trobe Street MELBOURNE 3000","Melbourne (CBD)","Karoke Box","30","144.9672","-37.8083","POINT (144.9672 -37.8083)"
"2008","710","108617","108617","375-385 St Kilda Road MELBOURNE 3004","Melbourne (Remainder)","Royce Hotel","120","144.9755","-37.8351","POINT (144.9755 -37.8351)"
"2008","760","108642","108642","497-503 St Kilda Road MELBOURNE 3004","Melbourne (Remainder)","Rok's Cafe","280","144.9791","-37.8433","POINT (144.9791 -37.8433)"
"2008","327","102352","102352","171-173 Curzon Street NORTH MELBOURNE 3051","North Melbourne","Albion Hotel","150","144.9486","-37.7989","POINT (144.9486 -37.7989)"
